# Time [sec]	Mcl_IO.Speed_Rot_Ref	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.IsRMS	Rotor_Curr_Id	Rotor_Curr_Iq	Mcl_Quantities.Flux_Ref
2953.16	12000	12082.3	-0.0407432	0.00997601	1.45718	-2.28919	-0.121785	0.0317368
2953.22	12000	11984.1	0.139901	0.13688	1.45718	-1.88873	0.314257	0.0327971
2953.25	12000	12073.3	0.0336513	0.0192898	1.45718	-1.45196	-0.048227	0.0331465
2953.31	12000	12050.6	0.0192188	0.0506066	1.45718	-3.01384	0.0883299	0.0317751
2953.36	12000	12020.3	0.0828805	0.0893921	1.42854	-1.74367	0.13697	0.0327488
2953.41	12000	12000.4	0.103224	0.113952	1.42854	-2.33655	0.245668	0.0322458
2953.47	12000	11939.4	0.24424	0.194685	1.42854	-2.76537	0.497115	0.0318512
2953.52	12000	11962.6	0.182168	0.164998	1.42854	-2.2092	0.420712	0.0316554
2953.56	12000	12010.5	0.130927	0.101235	1.42854	-1.18169	0.244301	0.0325419
2953.61	12000	11982.7	0.171446	0.138164	1.39212	-0.4867	0.389827	0.0323589
2953.66	12000	11966.2	0.159549	0.161861	1.39212	-2.87375	0.374553	0.0315229
2953.7	12000	12036.2	0.110769	0.06911	1.39212	-1.05789	0.145144	0.0328102
2953.77	12000	11944.9	0.234583	0.189152	1.39212	-2.70009	0.489009	0.0309754
2953.81	12000	11986.3	0.140252	0.134701	1.39212	-1.95327	0.317475	0.0325443
2953.86	12000	12062.3	0.0378546	0.034049	1.45986	-1.50724	-0.0184571	0.0335716
2953.91	12000	12108.3	-0.0418633	-0	1.45986	-1.47704	-0.278186	0.0325758
2953.95	12000	11951	0.194048	0.179836	1.45986	-1.73909	0.468756	0.0326145
2954	12000	12078.7	0.0208162	0.0122801	1.45986	-1.89033	-0.0214764	0.0329641
2954.06	12000	12084.5	-0.030787	0.00733324	1.45986	-2.37247	-0.0866784	0.0319338
2954.09	12000	11986	0.13368	0.134743	1.43469	-1.25316	0.295396	0.0338801
2954.14	12000	11993.8	0.142699	0.123289	1.43469	-1.50942	0.325986	0.0330279
2954.2	12000	12004.2	0.130132	0.111279	1.43469	-0.546952	0.210628	0.033545
2954.25	12000	11980.6	0.138125	0.141201	1.43469	-2.44562	0.330178	0.0324084
2954.31	12000	11959.5	0.187243	0.167388	1.43469	-2.17595	0.433883	0.0321516
2954.36	12000	11945.4	0.237125	0.186986	1.39555	-2.73706	0.489082	0.0312367
2954.41	12000	11954.9	0.186137	0.174884	1.39555	-2.26274	0.443518	0.0324041
2954.47	12000	11992.3	0.146748	0.12456	1.39555	-1.47096	0.324948	0.0330122
2954.52	12000	11905.3	0.278261	0.238542	1.39555	-2.19668	0.589719	0.0313609
2954.56	12000	11929.4	0.233599	0.209254	1.39555	-1.76027	0.591974	0.0321319
2954.59	12000	12010.5	0.124517	0.10274	1.4542	-1.53866	0.271937	0.0329616
2954.66	12000	12085.7	0.0833934	0.00458135	1.4542	-0.51456	-0.0475359	0.0332582
2954.72	12000	12052.9	0.0384844	0.0481456	1.4542	-1.34041	-0.0376611	0.0338568
2954.77	12000	12055.8	0.0651637	0.0430962	1.4542	-1.391	0.0688395	0.0335586
2954.81	12000	11979.1	0.204379	0.14316	1.4542	-3.44927	0.433582	0.0306579
2954.84	12000	11998.7	0.146631	0.119457	1.44027	-0.58701	0.275383	0.0329973
2954.91	12000	12035.4	0.0675301	0.0703391	1.44027	-1.57273	0.0697815	0.0338459
2954.95	12000	12122.4	0.0313871	-0	1.44027	-0.555997	-0.292051	0.0335893
2955	12000	12080.4	0.0518763	0.0132255	1.44027	-1.07041	-0.0671484	0.0333663
2955.06	12000	12016.1	0.0940847	0.0954936	1.44027	-2.21675	0.206532	0.0332147
2955.11	12000	11986.8	0.171743	0.132675	1.44027	-3.21808	0.399258	0.0321491
2955.14	12000	12045.5	0.0179639	0.0587754	1.41202	-2.95036	0.0883855	0.0323691
2955.22	12000	12032.9	0.072986	0.0733698	1.41202	-1.90242	0.146177	0.0333236
2955.25	12000	11911.2	0.225405	0.232517	1.41202	-1.17923	0.594461	0.0327199
2955.31	12000	12077.6	-0.0215044	0.0168651	1.41202	-2.25355	-0.0731133	0.0325832
2955.36	12000	12011.8	0.10395	0.101303	1.43636	-2.1666	0.22515	0.0320301
2955.41	12000	11984.9	0.190757	0.1354	1.43636	-2.86286	0.509302	0.031134
2955.47	12000	12011.4	0.0937939	0.102476	1.43636	-2.93857	0.253001	0.032406
2955.52	12000	12003.9	0.106695	0.110514	1.43636	-1.99524	0.232307	0.0331353
2955.56	12000	11981.8	0.187661	0.139702	1.43636	-3.3868	0.416849	0.0316189
2955.59	12000	11972.7	0.178447	0.152794	1.43636	-3.04814	0.40701	0.0320689
2955.64	12000	11980.7	0.162496	0.141403	1.49566	-1.78813	0.354796	0.0328348
2955.7	12000	11915.5	0.225917	0.224779	1.49566	-1.18673	0.588212	0.0328692
2955.75	12000	11938.4	0.231221	0.197084	1.49566	-2.72554	0.474778	0.031952
2955.81	12000	12001.3	0.130989	0.114563	1.49566	-2.04831	0.290657	0.0330936
2955.84	12000	11956.6	0.182273	0.171422	1.49566	-0.911201	0.418757	0.0336463
2955.92	12000	11919.3	0.230603	0.222067	1.45702	-1.97195	0.54295	0.0320483
2955.95	12000	12023	0.0509704	0.0867943	1.45702	-2.02858	0.0958112	0.0330578
2956	12000	12053.5	0.0290836	0.045437	1.45702	-2.175	0.0523001	0.0336632
2956.06	12000	11892.1	0.242923	0.257376	1.45702	-1.17229	0.633824	0.0324066
2956.11	12000	11933.2	0.220965	0.205835	1.45702	-1.06594	0.564289	0.03287
2956.14	12000	11983.6	0.16179	0.13838	1.45618	-1.15421	0.346961	0.0333048
2956.22	12000	11986.1	0.155169	0.136357	1.45618	-0.544615	0.313894	0.033452
2956.27	12000	12034.8	0.0570677	0.0726541	1.45618	-1.90743	0.0853911	0.0335886
2956.31	12000	12057.9	0.0723891	0.0408558	1.45618	-0.917628	-0.0152142	0.0340416
2956.36	12000	12093	-0.0485191	-0	1.45618	-2.28563	-0.142857	0.0324352
2956.41	12000	12004.7	0.0993412	0.111829	1.44196	-2.42859	0.229705	0.0318512
2956.45	12000	12093.1	0.0438532	-0	1.44196	-1.07875	-0.086087	0.0335274
2956.52	12000	12048.6	0.00272298	0.0553661	1.44196	-2.97576	0.0659562	0.0326735
2956.56	12000	12023.4	0.0795477	0.0873695	1.44196	-1.9599	0.14669	0.0334602
2956.59	12000	12041.5	0.0497105	0.062108	1.44196	-2.06123	0.10013	0.0335369
2956.64	12000	12089.9	-0.0423789	0.000990838	1.4163	-2.31036	-0.12312	0.032476
2956.7	12000	12029.3	0.0575095	0.0793843	1.4163	-1.92691	0.0936791	0.0333663
2956.77	12000	12103.7	0.00173938	-0	1.4163	-1.13597	-0.241711	0.032988
2956.81	12000	12044.2	0.0148211	0.0607472	1.4163	-3.06303	0.0961543	0.0325339
2956.84	12000	12057.5	0.0310198	0.0430908	1.4163	-1.71471	-0.0095613	0.0336931
2956.89	12000	12048	0.0575675	0.053523	1.43241	-1.38866	0.0200759	0.0343961
2956.97	12000	11922.5	0.206058	0.21858	1.43241	-1.1833	0.513475	0.0324953
2957	12000	11969.1	0.161902	0.157457	1.43241	-1.39151	0.373079	0.033511
2957.06	12000	12054	0.021101	0.0456227	1.43241	-2.33959	0.019788	0.0332998
2957.11	12000	12074.4	0.000633374	0.0207972	1.43241	-3.19279	0.0879796	0.0328665
2957.16	12000	12029	0.042421	0.0800322	1.46009	-2.55352	0.125329	0.0327924
2957.22	12000	12005.9	0.0853087	0.107746	1.46009	-2.65602	0.218548	0.0328515
2957.27	12000	12015.8	0.0936341	0.0970265	1.46009	-3.11828	0.271626	0.0325727
2957.31	12000	12013.2	0.0749528	0.100014	1.46009	-2.59925	0.213617	0.0327885
2957.34	12000	12005.1	0.110503	0.109295	1.46009	-2.52048	0.27061	0.0331198
2957.41	12000	12062.1	0.00744834	0.0370398	1.43456	-3.08371	0.0917931	0.0326467
2957.47	12000	12022.8	0.0579776	0.0874657	1.43456	-1.97044	0.104903	0.0331028
2957.5	12000	11974.1	0.161043	0.149281	1.43456	-2.05031	0.381522	0.03314
2957.56	12000	11943.3	0.226739	0.190907	1.43456	-2.66051	0.470798	0.0323665
2957.59	12000	12078.9	0.0292351	0.0149918	1.43456	-0.977024	-0.115545	0.0339618
2957.66	12000	12031.5	0.0545154	0.0747477	1.43456	-1.72552	0.0937203	0.0336828
2957.7	12000	12022.9	0.127105	0.0872387	1.40119	-0.33089	0.172892	0.034012
2957.75	12000	12020.1	0.111963	0.0911879	1.40119	-0.844264	0.140315	0.034119
2957.81	12000	12065.8	0.00762556	0.030268	1.40119	-1.87454	-0.0527902	0.0337025
2957.86	12000	12086.4	0.0558773	0.00275025	1.40119	-0.676196	-0.12126	0.0339039
2957.89	12000	12080.9	0.0577521	0.0126798	1.40119	-0.716733	-0.0952945	0.0339663
2957.97	12000	11995.5	0.133946	0.122597	1.46117	-1.86204	0.292325	0.0325132
2958	12000	11987.8	0.152489	0.13204	1.46117	-0.561544	0.331991	0.0334328
2958.06	12000	12020.2	0.113313	0.0926856	1.46117	-0.487106	0.124918	0.0341003
2958.11	12000	12016.2	0.103253	0.0976016	1.46117	-1.37188	0.15272	0.0338328
2958.16	12000	12063.5	0.0809594	0.0342808	1.46117	-0.876681	0.0107057	0.0341356
2958.22	12000	12093.8	0.0490477	-0	1.40632	-0.722122	-0.126567	0.0337554
2958.27	12000	12029.6	0.0748892	0.0795726	1.40632	-1.6071	0.117741	0.0339068
2958.31	12000	12084.8	-0.0607608	0.00769176	1.40632	-2.78923	-0.0858605	0.0323028
2958.34	12000	12106.8	-0.0142771	-0	1.40632	-1.36911	-0.216175	0.0331162
2958.39	12000	12015	0.0858998	0.108537	1.40632	-2.02504	0.181539	0.033329
2958.45	12000	12069.2	-0.00760592	0.0267103	1.43482	-3.16215	0.0752195	0.0329502
2958.5	12000	12047	-0.000881134	0.0566322	1.43482	-2.88511	0.0566967	0.0327712
2958.56	12000	11993.5	0.108865	0.124455	1.43482	-1.94509	0.262695	0.0333691
2958.59	12000	11938.4	0.241822	0.196043	1.43482	-2.84916	0.517465	0.0323397
2958.66	12000	12082.5	0.0358643	0.0107297	1.43482	-0.865143	-0.13599	0.0336941
2958.7	12000	11980.9	0.148671	0.141457	1.50789	-1.93114	0.345251	0.033332
2958.75	12000	12134.4	-0.0604441	-0	1.50789	-1.39931	-0.388834	0.0318186
2958.83	12000	12033.7	0.10646	0.0732111	1.50789	-0.870401	0.125229	0.0335478
2958.86	12000	11989.7	0.121973	0.129508	1.50789	-2.0304	0.273155	0.0333593
2958.89	12000	11944.3	0.227173	0.187114	1.50789	-2.78415	0.505998	0.0324168
2958.97	12000	11943.4	0.210053	0.190772	1.46605	-1.06775	0.538337	0.0320085
2959.02	12000	11989.7	0.144026	0.129601	1.46605	-1.66323	0.311325	0.0325848
2959.06	12000	11997.4	0.151524	0.118065	1.46605	-0.64058	0.294725	0.0333635
2959.11	12000	12100.9	-0.0260367	-0	1.46605	-1.3902	-0.253857	0.0329815
2959.16	12000	11948.3	0.17739	0.184256	1.46605	-1.74445	0.438144	0.0332141
2959.2	12000	11945.3	0.198492	0.186793	1.40808	-1.2994	0.49419	0.0334004
2959.27	12000	11945.6	0.220593	0.188158	1.40808	-2.63368	0.461355	0.032646
2959.31	12000	11975.4	0.151102	0.149365	1.40808	-1.19613	0.340565	0.0338017
2959.34	12000	12019.8	0.0939351	0.0903191	1.40808	-1.19965	0.133256	0.0341306
2959.39	12000	11991.5	0.146811	0.128145	1.40808	-0.353033	0.256607	0.03398
2959.45	12000	12065.7	0.00943897	0.0332555	1.46265	-1.58329	-0.0919132	0.0335721
2959.52	12000	12057.9	0.0984249	0.0423872	1.46265	-0.453813	0.0138472	0.0334865
2959.56	12000	12074.6	0.0558488	0.0218194	1.46265	-0.74743	-0.0945641	0.0340664
2959.59	12000	12048	0.0563126	0.0557486	1.46265	-1.30139	0.0018042	0.034417
2959.64	12000	11996.1	0.13976	0.121357	1.46265	-1.06259	0.270358	0.0339048
2959.72	12000	12099.3	-0.0255497	-0	1.43202	-1.4779	-0.225775	0.0330664
2959.75	12000	12026.5	0.0551573	0.0817099	1.43202	-1.84841	0.0838521	0.0335697
2959.83	12000	11888.7	0.253262	0.261377	1.43202	-1.29987	0.65712	0.0313881
2959.86	12000	12079	-0.0202351	0.0155981	1.43202	-2.40399	-0.0616754	0.0318987
2959.92	12000	12071	0.158916	0.236467	1.42017	-1.53572	0.228502	0.0321558
2960.06	12000	11984.7	0.149897	0.135996	1.42017	-1.48073	0.336804	0.0326602
2960.11	12000	12082.9	0.0674567	0.00794072	1.42017	-0.523395	-0.117913	0.033677
2960.17	12000	11995.4	0.146899	0.0681162	1.44054	-0.614585	0.432361	0.0321249
2960.3	12000	11912.4	0.234329	0.23341	1.44054	-1.82399	0.564152	0.0323068
2960.31	12000	11926.7	0.21928	0.214626	1.44054	-1.69363	0.545676	0.0326848
2960.38	12000	11994.5	0.147104	0.124865	1.44054	-1.39028	0.320444	0.0322822
2960.41	12000	12083.8	0.0751668	0.00852372	1.44054	-0.541769	-0.0834406	0.0331681
2960.45	12000	11931.1	0.195319	0.210308	1.44054	-0.955431	0.499037	0.0330429
2960.53	12000	12009.6	0.125251	0.10665	1.46938	-1.49288	0.250765	0.0326034
2960.56	12000	12086.9	0.027693	0.00490126	1.46938	-1.27288	-0.10846	0.0332138
2960.61	12000	11973.8	0.208242	0.153606	1.46938	-3.37839	0.449526	0.0310519
2960.64	12000	12018	0.115102	0.0978969	1.46938	-0.531828	0.143072	0.0341616
2960.72	12000	12002.4	0.114742	0.117323	1.46938	-1.5933	0.254466	0.0336566
2960.77	12000	11952.8	0.189584	0.180575	1.4126	-1.13426	0.488998	0.0335209
2960.81	12000	11913.1	0.213452	0.234655	1.4126	-1.05187	0.556302	0.0327123
2960.86	12000	11927.4	0.198311	0.216521	1.4126	-1.10449	0.492734	0.0331156
2960.91	12000	12001.3	0.123716	0.118969	1.4126	-2.15389	0.271273	0.0321064
2960.97	12000	12044.3	0.085245	0.0622139	1.4126	-0.884623	0.0721035	0.0342453
2961.02	12000	11995.8	0.139525	0.126857	1.43292	-0.315107	0.231187	0.034093
2961.06	12000	12021.9	0.112083	0.0942909	1.43292	-0.564774	0.13263	0.0341164
2961.11	12000	12011.9	0.115537	0.106032	1.43292	-1.5385	0.241706	0.0330824
2961.16	12000	12014.2	0.112734	0.102404	1.43292	-0.972648	0.219193	0.0337938
2961.2	12000	11903.3	0.228858	0.247254	1.43292	-1.04953	0.61858	0.0329846
2961.27	12000	12091.7	0.0337505	0.0040608	1.46927	-0.805209	-0.15797	0.0338373
2961.31	12000	12030	0.0588848	0.0834296	1.46927	-1.73621	0.0778416	0.0336463
2961.34	12000	11948.4	0.199466	0.188736	1.46927	-1.77925	0.45797	0.0329241
2961.39	12000	11980.2	0.155807	0.147582	1.46927	-0.512284	-0.226148	0.0337164
2961.45	12000	12076.1	0.041932	0.0243033	1.46927	-0.867637	-0.111205	0.0339964
2961.52	12000	12026.9	0.083986	0.0864341	1.44628	-1.44514	0.134971	0.0338495
2961.58	12000	12009.5	0.144299	0.109423	1.44628	-0.37566	0.27131	0.0328963
2961.61	12000	12057	0.00976998	0.0486187	1.44628	-3.07985	0.0814423	0.031459
2961.66	12000	12043.9	0.0189084	0.0648638	1.44628	-1.9426	-0.00742775	0.0333896
2961.72	12000	12073.8	0.0492455	0.0242333	1.44628	-1.12637	-0.0643655	0.0337
2961.77	12000	11925.9	0.26451	0.218597	1.52554	-2.85988	0.540737	0.0321071
2961.81	12000	12007.8	0.0761567	0.112929	1.52554	-2.55578	0.221441	0.032813
2961.86	12000	11969	0.168886	0.161911	1.52554	-0.977123	0.374415	0.0333921
2961.91	12000	11905.9	0.259192	0.244522	1.52554	-2.1376	0.563002	0.0324276
2961.95	12000	11975.2	0.136835	0.154174	1.52554	-2.14194	0.325471	0.0328697
2962.02	12000	11944.5	0.233718	0.192492	1.52554	-2.8155	0.525602	0.0323104
2962.08	12000	12040.6	0.177282	0.128712	1.45241	-1.41779	0.0807169	0.0313796
2962.2	12000	12003.8	0.127695	0.115984	1.45241	-1.00623	0.208012	0.0338882
2962.28	12000	12096.2	0.0724678	-0	1.47708	-0.557861	-0.0792356	0.0328737
2962.31	12000	12073.2	0.0363802	0.0260028	1.47708	-1.16101	-0.0840485	0.033732
2962.34	12000	11926	0.247676	0.216274	1.47708	-2.45551	0.538288	0.0324757
2962.39	12000	11913	0.234677	0.235529	1.47708	-1.81708	0.564015	0.0325917
2962.47	12000	11948.3	0.232692	0.187896	1.47708	-3.0547	0.510297	0.0310208
2962.52	12000	12072.5	-0.0277894	0.0276894	1.47708	-2.28647	-0.085371	0.0320851
2962.58	12000	11910.6	0.280713	0.236683	1.50857	-2.42503	0.600289	0.0305888
2962.61	12000	12041.2	0.0376225	0.0677853	1.50857	-2.9996	0.130942	0.0322455
2962.66	12000	12034.7	0.0364401	0.0743332	1.50857	-3.05387	0.137857	0.0315476
2962.72	12000	12011.8	0.082483	0.106216	1.50857	-2.93431	0.243896	0.0328396
2962.77	12000	12005	0.0916743	0.113182	1.50857	-3.16131	0.27869	0.0324088
2962.81	12000	12040.4	-0.00754057	0.0690157	1.48845	-3.03301	0.066653	0.03228
2962.84	12000	12029.4	0.0208336	0.0812647	1.48845	-2.45951	0.100822	0.0327171
2962.91	12000	12024.9	0.0765443	0.0879895	1.48845	-3.20583	0.262602	0.0327263
2962.95	12000	11931.1	0.238249	0.209199	1.48845	-2.46069	0.540674	0.0323373
2963.02	12000	11968.7	0.174634	0.162556	1.48845	-3.06457	0.416857	0.0324835
2963.06	12000	11974.4	0.15016	0.153077	1.49687	-2.64	0.373902	0.0327969
2963.09	12000	12032.3	0.0720821	0.0788457	1.49687	-3.20402	0.255702	0.0329369
2963.16	12000	12010.3	0.0742107	0.106244	1.49687	-2.67436	0.227515	0.0328202
2963.2	12000	11972.7	0.172319	0.156585	1.49687	-3.03109	0.413646	0.0325607
2963.28	12000	12051.7	0.112	0.0522982	1.49687	-0.505249	0.0832033	0.0327513
2963.31	12000	12006.2	0.0929517	0.112919	1.48374	-3.02914	0.255479	0.0318689
2963.36	12000	11981.8	0.162394	0.143094	1.48374	-1.31164	0.371522	0.0324797
2963.41	12000	11925	0.234302	0.217498	1.48374	-1.96435	0.542115	0.0326646
2963.47	12000	11934.7	0.220331	0.203345	1.48374	-1.70087	0.543913	0.0316477
2963.52	12000	11935.5	0.190638	0.203965	1.48374	-0.872321	0.503239	0.0332583
2963.56	12000	12075.2	-0.0490242	0.0222171	1.4876	-2.35448	-0.125174	0.0318429
2963.61	12000	11986.8	0.170858	0.138927	1.4876	-3.06376	0.402692	0.0326408
2963.66	12000	11947.7	0.208361	0.188836	1.4876	-1.64934	0.513202	0.0321697
2963.7	12000	12119.5	0.0110748	-0	1.4876	-0.796429	-0.259101	0.0334995
2963.77	12000	12064.3	0.0394905	0.0364743	1.4876	-1.20681	-0.0508652	0.0340916
2963.81	12000	12038.7	0.10619	0.0709204	1.51124	-0.407426	0.0894931	0.0341833
2963.84	12000	12087.6	-0.0297535	0.00658736	1.51124	-1.65527	-0.18166	0.0329926
2963.91	12000	12112.8	0.0334171	-0	1.51124	-0.537527	-0.282112	0.0334818
2963.95	12000	12078.6	-0.0573539	0.0187001	1.51124	-2.30908	-0.152744	0.0319968
2964.02	12000	12132.3	-0.0684234	-0	1.51124	-1.57902	-0.337344	0.0317657
2964.08	12000	12054.1	-0.0295096	0.0513487	1.51124	-2.81565	0.0195627	0.032422
2964.09	12000	12098.6	-0.0524173	-0	1.50975	-2.1545	-0.177025	0.0317514
2964.16	12000	12025.1	0.0589107	0.0893068	1.50975	-2.80042	0.199416	0.0323799
2964.2	12000	12013	0.101935	0.105179	1.50975	-3.02024	0.293606	0.0328688
2964.27	12000	12010	0.0784593	0.107069	1.50975	-2.77592	0.240955	0.0327161
2964.31	12000	12085.4	-0.0596622	0.0077621	1.50975	-2.9079	0.0889336	0.0326478
2964.36	12000	12023.3	0.0425805	0.0873254	1.46779	-3.08857	0.192878	0.0324775
2964.41	12000	11997.4	0.147216	0.0413269	1.46779	-0.994479	0.0539487	0.0328761
2964.47	12000	12036.6	0.107893	0.0687756	1.46779	-0.464235	0.0841256	0.0341202
2964.52	12000	12051.8	0.0950067	0.0507827	1.46779	-0.610672	0.067044	0.0328302
2964.55	12000	12000.6	0.123715	0.116811	1.46779	-1.17741	0.250872	0.0333606
2964.61	12000	11998	0.0888623	0.118257	1.47813	-3.08493	0.265199	0.0321786
2964.66	12000	11939.4	0.224852	0.195975	1.47813	-2.43299	0.471843	0.032785
2964.72	12000	12027.2	0.0599117	0.0812083	1.47813	-2.52514	0.167511	0.0327459
2964.77	12000	11957.4	0.185808	0.17043	1.47813	-1.39262	0.434958	0.0329982
2964.8	12000	12008.7	0.133293	0.1045	1.47813	-0.383202	0.196985	0.0334249
2964.84	12000	11936.4	0.194551	0.199944	1.51693	-1.27835	0.449249	0.0328319
2964.91	12000	12082.2	-0.00664295	0.008719	1.51693	-1.62928	-0.151252	0.0328876
2964.95	12000	11939.8	0.188601	0.194399	1.51693	-0.783412	0.480745	0.0329919
2965.02	12000	12071.9	0.0534666	0.0242743	1.51693	-0.842069	-0.0745764	0.033462
2965.06	12000	12015.1	0.103498	0.0977991	1.51693	-1.26396	0.179534	0.033534
2965.09	12000	12070.5	0.00465128	0.0239992	1.44775	-1.79718	-0.0625916	0.0330365
2965.16	12000	12011	0.124921	0.102415	1.44775	-0.457474	0.165915	0.0336045
2965.2	12000	12054.1	0.0557512	0.0468517	1.44775	-1.23752	-0.0137328	0.0337774
2965.27	12000	12080.4	0.0153365	0.0110461	1.44775	-1.40614	-0.123068	0.0334199
2965.31	12000	11994.8	0.111802	0.122995	1.44775	-3.25834	0.329478	0.0321941
2965.36	12000	11971.8	0.152406	0.153851	1.46251	-2.74389	0.379455	0.0328483
2965.41	12000	12058.6	-0.00998298	0.0395713	1.46251	-2.21788	-0.0366666	0.0325613
2965.47	12000	12111.4	-0.0481472	-0	1.46251	-1.62963	-0.280392	0.0317706
2965.52	12000	11923	0.227093	0.217538	1.46251	-1.79026	0.52487	0.0322552
2965.56	12000	12059.5	0.0435323	0.0385872	1.46251	-1.96158	0.026484	0.0327697
2965.59	12000	12072.7	-0.0037093	0.0199687	1.42342	-1.72376	-0.124512	0.0334053
2965.64	12000	12104.2	-0.002254	-0	1.42342	-0.909794	-0.292722	0.0335494
2965.7	12000	12064.4	0.0077641	0.0326951	1.42342	-1.52749	-0.0803745	0.0335474
2965.77	12000	12007.7	0.0611444	0.104967	1.42342	-2.81716	0.197186	0.0325858
2965.81	12000	12016.6	0.115893	0.0941251	1.42342	-0.428402	0.137377	0.034011
2965.84	12000	12056.6	0.0707731	0.0436513	1.42342	-0.671515	-0.0344744	0.0339104
2965.92	12000	12073.6	0.031581	0.019865	1.475	-1.68121	-0.0447772	0.0327237
2965.95	12000	12060.9	-0.01452	0.0361212	1.475	-2.66996	0.00522205	0.032312
2966.02	12000	12093.5	0.0238668	-0	1.475	-0.854482	-0.187257	0.033601
2966.06	12000	11969.4	0.14904	0.156752	1.475	-1.73003	0.327486	0.0332925
2966.11	12000	12076.4	0.00780014	0.0166648	1.475	-1.27631	-0.129689	0.033602
2966.16	12000	12079.8	0.0453975	0.0111066	1.42724	-0.826278	-0.11214	0.0339307
2966.22	12000	11956.6	0.161886	0.170992	1.42724	-1.3092	0.375814	0.0333495
2966.27	12000	12019.4	0.100595	0.0880371	1.42724	-1.02222	0.159772	0.0339518
2966.31	12000	12090.9	-0.0132078	-0	1.42724	-1.40453	-0.219327	0.0332121
2966.36	12000	12072.7	-0.0670236	0.0209347	1.42724	-2.79173	-0.0732624	0.0318897
2966.41	12000	12050.7	0.00514876	0.0510604	1.43769	-2.53859	0.0322576	0.0327852
2966.45	12000	12069.1	0.0403241	0.0259493	1.43769	-0.915089	-0.079383	0.0340956
2966.52	12000	11958.8	0.188637	0.169914	1.43769	-3.11719	0.442288	0.0324053
2966.56	12000	11934	0.205773	0.203646	1.43769	-1.34758	0.501018	0.0324602
2966.63	12000	12077.8	0.0322228	0.0153946	1.43769	-1.64491	-0.0496914	0.0327749
2966.66	12000	12101.4	-0.00568331	-0	1.46108	-1.31016	-0.209935	0.0329794
2966.7	12000	12078.6	-0.0681437	0.0157942	1.46108	-2.58805	-0.12646	0.031858
2966.77	12000	12051.1	0.0354956	0.0503748	1.46108	-2.04682	0.0448353	0.0329041
2966.81	12000	12088.4	-0.0285954	0.00047186	1.46108	-1.75451	-0.16818	0.0329972
2966.84	12000	12055.1	-0.0339139	0.0456477	1.46108	-3.24901	0.03161	0.032223
2966.89	12000	11969.1	0.155158	0.157798	1.48566	-1.15661	0.351216	0.0334335
2966.97	12000	12099.6	-0.0253707	-0	1.48566	-1.51522	-0.228025	0.0330022
2967.02	12000	12112.1	-0.0132589	-0	1.48566	-0.950657	-0.323524	0.033136
2967.06	12000	12089.3	-0.0436485	0.00172045	1.48566	-1.72392	-0.20627	0.0326458
2967.11	12000	12084.1	-0.0686058	0.00705505	1.48566	-2.20398	-0.179318	0.0320069
2967.16	12000	11960	0.189612	0.170654	1.45774	-3.21652	0.439654	0.0318225
2967.22	12000	11955.4	0.179829	0.176233	1.45774	-1.97166	0.4196	0.0330333
2967.27	12000	11995.2	0.103137	0.123058	1.45774	-2.96551	0.297198	0.03252
2967.31	12000	12006.3	0.0898864	0.109581	1.45774	-3.14415	0.290639	0.0324982
2967.34	12000	11978.7	0.125863	0.145295	1.45774	-2.58059	0.32309	0.0326713
2967.41	12000	11954.9	0.176007	0.174474	1.44023	-1.63632	0.427658	0.0331747
2967.47	12000	12090.2	-0.0606683	-0	1.44023	-2.6215	-0.103955	0.0318132
2967.52	12000	11956.3	0.176705	0.17304	1.44023	-1.85758	0.399762	0.0332692
2967.56	12000	11980	0.142574	0.140879	1.44023	-0.943081	0.294791	0.0340121
2967.59	12000	12038	0.106542	0.06541	1.44023	-0.52369	0.0830242	0.0339654
2967.64	12000	11955.5	0.202157	0.174206	1.50599	-3.0108	0.468463	0.0322748
2967.7	12000	11960.7	0.175875	0.167316	1.50599	-1.75261	0.407298	0.033186
2967.77	12000	11928.4	0.225029	0.208073	1.50599	-2.1216	0.517109	0.0325975
2967.81	12000	11932.9	0.243145	0.203308	1.50599	-2.46127	0.512503	0.0325762
2967.86	12000	11943.8	0.200722	0.18965	1.50599	-2.23027	0.441087	0.0329096
2967.91	12000	11984.6	0.14065	0.135496	1.50599	-1.21161	0.267569	0.0336147
2967.97	12000	12077.3	0.0494472	0.0138613	1.47602	-1.2139	-0.0477878	0.0327027
2968.02	12000	11947.7	0.18075	0.181256	1.47602	-1.38043	0.413866	0.0333384
2968.06	12000	11994.1	0.116662	0.120064	1.47602	-1.50845	0.229221	0.0335257
2968.11	12000	12053.9	0.059755	0.041192	1.47602	-1.44804	0.0380647	0.0330326
2968.16	12000	12126	-0.0599158	-0	1.47602	-1.41205	-0.38106	0.0317192
2968.22	12000	12072.5	-0.014411	0.0214852	1.4133	-1.69337	-0.139548	0.0329733
2968.27	12000	12024.2	0.0554089	0.0826682	1.4133	-2.12409	0.124807	0.0332532
2968.33	12000	11937.4	0.10476	0.0117272	1.4133	-1.75249	0.0289146	0.0325569
2968.45	12000	11983.1	0.149014	0.135808	1.41624	-3.35769	0.375064	0.0325093
2968.47	12000	12065.8	0.011296	0.0295196	1.41624	-3.2278	0.0906245	0.0316128
